ori_edge_ids	network_score	taxa4->taxa8=correl_pearson	taxa11->taxa2=correl_pearson	taxa4->taxa11=correl_pearson	taxa1->taxa10=dist_kullbackleibler	taxa2->taxa4=dist_bray	taxa6->taxa7=correl_pearson	taxa4->taxa6=correl_spearman	taxa4->taxa12=correl_spearman	taxa5->taxa15=correl_pearson	taxa5->taxa10=dist_kullbackleibler	taxa1->taxa2=dist_kullbackleibler	taxa15->taxa6=dist_kullbackleibler	taxa14->taxa2=dist_bray	taxa6->taxa1=correl_pearson	taxa2->taxa9=correl_pearson	taxa11->taxa2=correl_spearman	taxa13->taxa5=dist_bray	taxa6->taxa12=dist_kullbackleibler	taxa10->taxa2=dist_kullbackleibler	taxa1->taxa10=correl_pearson	taxa3->taxa6=dist_kullbackleibler	taxa3->taxa4=dist_bray	taxa2->taxa4=dist_kullbackleibler	taxa2->taxa7=dist_bray	taxa2->taxa9=correl_spearman	taxa8->taxa9=dist_kullbackleibler	taxa6->taxa1=correl_spearman	taxa4->taxa10=correl_pearson	taxa14->taxa2=dist_kullbackleibler	taxa3->taxa10=dist_bray	taxa13->taxa10=dist_bray	taxa6->taxa7=correl_spearman	taxa4->taxa11=correl_spearman	taxa13->taxa8=dist_kullbackleibler	taxa2->taxa8=correl_spearman	taxa6->taxa12=dist_bray	taxa2->taxa3=dist_kullbackleibler	taxa2->taxa8=correl_pearson	taxa11->taxa12=correl_pearson	taxa9->taxa12=correl_pearson	taxa4->taxa7=dist_kullbackleibler	taxa6->taxa10=dist_kullbackleibler	taxa4->taxa10=correl_spearman	taxa1->taxa10=correl_spearman	taxa11->taxa10=correl_spearman	taxa4->taxa6=correl_pearson	taxa11->taxa14=dist_bray	taxa10->taxa2=correl_spearman	taxa13->taxa3=correl_spearman	taxa10->taxa9=correl_pearson	taxa13->taxa10=dist_kullbackleibler	taxa1->taxa3=dist_bray	taxa11->taxa2=dist_kullbackleibler	taxa1->taxa3=correl_spearman	taxa15->taxa9=correl_pearson	taxa14->taxa8=dist_bray	taxa3->taxa4=dist_kullbackleibler	taxa13->taxa6=dist_kullbackleibler	taxa3->taxa10=correl_pearson	taxa10->taxa2=correl_pearson	taxa15->taxa8=dist_bray	taxa2->taxa6=correl_pearson	taxa6->taxa10=dist_bray	taxa9->taxa12=correl_spearman	taxa11->taxa10=correl_pearson	taxa11->taxa12=dist_bray	taxa13->taxa1=dist_bray	taxa4->taxa9=correl_spearman	taxa5->taxa12=dist_bray	taxa13->taxa5=dist_kullbackleibler	taxa9->taxa12=dist_bray	taxa4->taxa12=dist_kullbackleibler	taxa11->taxa15=correl_spearman	taxa15->taxa13=dist_kullbackleibler	taxa2->taxa9=dist_kullbackleibler	taxa2->taxa3=dist_bray	taxa3->taxa10=correl_spearman	taxa15->taxa8=correl_pearson	taxa3->taxa8=correl_pearson	taxa6->taxa9=correl_pearson	taxa4->taxa8=correl_spearman	taxa2->taxa6=correl_spearman	taxa1->taxa3=correl_pearson	taxa11->taxa2=dist_bray	taxa5->taxa7=correl_pearson	taxa11->taxa15=dist_bray	taxa4->taxa11=dist_kullbackleibler	taxa12->taxa2=dist_kullbackleibler	taxa6->taxa10=correl_spearman	taxa11->taxa10=dist_bray	taxa8->taxa1=dist_bray	taxa2->taxa5=correl_spearman	taxa15->taxa8=dist_kullbackleibler	taxa5->taxa10=dist_bray	taxa2->taxa5=correl_pearson	taxa4->taxa10=dist_kullbackleibler	taxa8->taxa9=dist_bray	taxa4->taxa12=correl_pearson	taxa1->taxa4=dist_bray	taxa15->taxa9=correl_spearman	taxa11->taxa15=correl_pearson	taxa2->taxa7=dist_kullbackleibler	taxa6->taxa8=correl_pearson	taxa1->taxa10=dist_bray	taxa13->taxa2=correl_pearson	taxa5->taxa12=dist_kullbackleibler	taxa1->taxa4=dist_kullbackleibler	taxa7->taxa14=correl_spearman	taxa15->taxa13=dist_bray	taxa10->taxa15=correl_spearman	taxa7->taxa1=correl_spearman	taxa14->taxa4=dist_bray	taxa15->taxa8=correl_spearman	taxa4->taxa9=correl_pearson	taxa2->taxa4=correl_spearman	taxa2->taxa4=correl_pearson	taxa3->taxa8=correl_spearman	taxa15->taxa9=dist_bray	taxa6->taxa9=correl_spearman	taxa3->taxa6=dist_bray	taxa1->taxa3=dist_kullbackleibler	taxa12->taxa1=correl_spearman	taxa14->taxa4=dist_kullbackleibler	taxa1->taxa2=dist_bray
2.0327868852459017	-0.26778983	-0.24511494	-0.39717612	0.74047612	0.01453679	0.13337371	-0.18871887	-0.19607561	0.09274169	0.77464257	0.26961125	0.73721746	0.2428138	0.16858856	-0.28513187	-0.22408708	0.31599914	0.73678832	0.34359012	-0.23716474	0.77490858	0.20122042	0.00143283	0.25609554	-0.25818259	0.81786863	0.12667267	-0.28420777	0.30494165	0.25416187	0.32157586	0.13206121	-0.32564056	0.74973585	-0.18566512	0.31665006	0.2532058	-0.25213308	0.13290866	0.20568764	0.32913718	0.83959558	-0.20292829	-0.20879688	0.12540054	-0.25211982	0.25474159	-0.17151567	0.08374437	0.09029898	0.78720638	0.40544416	0.33782227	-0.99284728	0.16870966	0.31209011	0.25368236	0.72850415	0.22250826	-0.22733611	0.37840663	-0.24214558	0.33833671	0.22707471	0.20743516	0.24564306	0.31902533	-0.22808281	0.3206732	0.76187371	0.24175774	0.33280037	0.1979718	0.76475643	0.34859801	0.20109056	0.20632463	-0.26609614	0.10842557	0.15367888	-0.22405041	-0.21773843	-0.9933574	0.25764725	0.09221719	0.23560091	0.34419798	0.32906951	-0.16854485	0.23589362	0.33047487	-0.2359023	0.91575865	0.32892819	-0.29508638	0.34639473	0.33953661	-0.22014563	0.20488661	0.10065407	0.25896237	0.32525871	0.08996837	0.33405635	-0.22637527	0.75640744	0.26735631	0.0829883	0.31919632	0.09868587	0.11012301	0.24265608	-0.21317732	-0.27404181	0.25770254	0.28446252	0.12048005	0.25593478	0.1230363	0.34831354	1.04057349	0.10252625	0.30464366	0.20459456
4.0	-0.21399264	-0.25871179	-0.23934216	0.52211548	0.01964651	-0.08662218	-0.33708971	-0.01405341	0.00834728	0.66108316	0.264279	0.74245474	0.2410021	-0.08471334	-0.22019731	-0.0219742	0.34712028	0.68612987	0.33300588	-0.01764685	0.7854226	0.20362258	0.0019313	0.25406418	-0.17648965	0.77658699	-0.29044104	-0.09765217	0.29553085	0.30353702	0.25023287	-0.02184218	-0.20819682	0.66508263	-0.10955896	0.3028533	0.25679412	-0.13931361	0.20963138	0.10815549	0.31856308	0.5998295	-0.3030303	-0.20446445	-0.05219322	-0.28844932	0.26408625	-0.28889289	-0.18622262	-0.09869633	0.69132091	0.26841466	0.33386431	-0.49388539	-0.18254179	0.29784846	0.25580215	0.82145864	-0.3701534	-0.20394522	0.31059963	-0.08930296	0.31065589	-0.04459646	0.20291016	0.29326775	0.30583422	-0.13246925	0.3254483	0.70339148	0.2623427	0.32499256	-0.05290129	0.7334665	0.33834577	0.20058148	-0.17414941	0.00655429	-0.10317427	0.16955996	-0.23727573	-0.25686169	-0.51350775	0.25346841	-0.15853337	0.2633982	0.33142959	0.32899771	-0.11906391	0.29708361	0.29638151	-0.16841284	0.65254264	0.28949874	-0.34884437	0.32694855	0.30434382	-0.22398217	0.20381846	-0.06061806	0.07024313	0.31912567	0.02218855	0.30188951	-0.42877541	0.60996852	0.26251868	-0.02364236	0.2912671	0.09008101	-0.06833483	0.240068	-0.08816082	-0.30525474	-0.40950495	-0.2685272	-0.06251425	0.34372772	0.03974797	0.30865406	0.51235327	-0.0629823	0.29776845	0.20583342
4.0	-0.1848455	-0.22293884	-0.25954405	0.55687124	0.01994635	0.03129882	-0.06184218	-0.1820462	0.09035961	0.62646026	0.26824695	0.85219191	0.24010261	-0.04718906	-0.10589531	-0.18661866	0.36523526	0.61821757	0.33407481	-0.27448675	0.53112684	0.19972136	0.00212476	0.25340171	-0.30457846	0.6745293	-0.31228323	-0.27307213	0.29785021	0.29941968	0.2896778	0.00213621	-0.27870387	0.78940895	-0.23449145	0.26399858	0.25523881	-0.3202435	-0.04260308	0.02322112	0.32075225	0.76947798	-0.07349535	-0.10282628	-0.07449145	-0.27107782	0.2630358	-0.22569457	-0.13567357	-0.17199357	0.70683042	0.27761813	0.32664552	-0.63565557	-0.06151956	0.30482899	0.25289479	0.75323142	0.06491176	-0.02949421	0.31239186	-0.22451322	0.33091644	-0.120048	-0.10388015	0.27713874	0.28720113	-0.27984398	0.26833193	0.67929763	0.26689963	0.32869273	0.12956496	0.71122476	0.33701439	0.20076102	-0.2709631	-0.0519312	-0.17128203	-0.03266477	-0.16254425	-0.39373537	-0.55333378	0.25286641	-0.1219794	0.30070927	0.32827939	0.32284112	-0.0769877	0.30005778	0.3160504	-0.33512151	0.68525743	0.34094787	-0.18884151	0.32924596	0.31004966	-0.07504947	0.20523137	-0.15246325	0.01802889	0.31936606	-0.00290665	0.31308125	-0.27571007	0.725206	0.27030305	-0.02215422	0.29813823	-0.02479448	-0.17012901	0.24010543	0.03983198	-0.22330107	-0.1170117	-0.2404128	-0.21249325	0.29065561	0.06013801	0.28558613	0.48900113	-0.21356136	0.29887247	0.20472319
4.0	-0.1330282	-0.17787436	-0.22449051	0.60519821	0.01665597	0.01829108	-0.26286229	-0.23447945	0.16168428	0.71798302	0.26497895	0.7474407	0.23974104	-0.24107775	-0.17200561	-0.08637264	0.29042608	0.77994604	0.33882841	-0.15910774	0.56727384	0.20091593	0.00192913	0.25603893	-0.07887189	0.76763522	-0.10552655	-0.15202495	0.29863377	0.30920379	0.29661486	-0.08056406	-0.04248425	0.69290537	-0.36471647	0.32823524	0.25423007	-0.3428785	0.0652941	0.03274484	0.32354823	0.70636886	-0.2259706	-0.2639904	-0.11317132	-0.08482151	0.28183929	-0.2429763	-0.16361236	-0.0691545	0.68722061	0.27251769	0.33693377	-0.47443144	0.0312154	0.25997271	0.25673906	0.81766686	0.05667131	-0.22671388	0.29493698	-0.11123653	0.27548797	-0.02342634	-0.10505842	0.28873628	0.33849912	-0.25215722	0.30940464	0.74468689	0.29730313	0.31964732	-0.19678368	0.77522803	0.34005396	0.20259336	-0.25784578	-0.09374846	-0.26515214	0.05972525	-0.22274227	-0.07077108	-0.50443906	0.25400954	-0.08462715	0.31056563	0.32853803	0.32112674	0.03655566	0.32788017	0.31804668	-0.20447645	0.81175234	0.31855367	-0.30869597	0.342599	0.28836282	-0.01302823	0.20622797	-0.02684668	0.04689192	0.32568291	-0.15931785	0.30983113	-0.35382528	0.59763679	0.27002332	0.04649265	0.28550445	-0.17250525	-0.02636664	0.23804978	-0.09622562	-0.15579608	-0.11458746	-0.18376524	-0.17692169	0.35124188	-0.07113111	0.29411161	0.43486039	-0.08043204	0.30310037	0.20300432
4.0	-0.20121789	-0.26264717	-0.18412014	0.51191102	0.01845959	0.07772788	-0.31341134	-0.12868887	0.10973601	0.67145481	0.27191768	0.7756648	0.24069717	-0.22831243	-0.20166616	-0.18244224	0.30617402	0.77599818	0.3314968	-0.21982883	0.43187805	0.20264572	0.00202047	0.25425299	-0.22215422	0.75804518	-0.23639964	-0.11911056	0.29732242	0.28374641	0.28835892	0.13574557	-0.10094209	0.79338633	-0.23583558	0.29609084	0.25177713	-0.03308452	-0.03959434	-0.02591159	0.3245952	0.81204231	-0.23481548	-0.1290489	-0.01444944	-0.11527345	0.24277913	-0.42923492	-0.15486349	-0.11906088	0.63328544	0.27654658	0.32474568	-0.58707471	-0.13340139	0.36019899	0.25076559	0.81432361	-0.08444552	-0.19843551	0.28527841	-0.24968801	0.34199164	0.00186019	-0.00110081	0.28505239	0.3104197	-0.10582658	0.29235877	0.78181027	0.31934146	0.32048892	-0.09532553	0.71316466	0.3453351	0.1988475	-0.06916292	-0.02054544	-0.16560194	-0.14157779	-0.20219622	-0.25530153	-0.51984155	0.25419251	-0.09076694	0.33762125	0.32612081	0.32146582	-0.25646565	0.28928068	0.30541332	-0.16769277	0.64990984	0.30166836	-0.16885731	0.33766906	0.2720473	-0.1774247	0.20491925	-0.03787579	0.01216742	0.32042944	-0.1498388	0.29704839	-0.07294186	0.5805593	0.27231409	-0.10373837	0.36852418	-0.09592559	-0.09640564	0.23949605	0.19131113	-0.06184257	-0.3349775	-0.15826976	-0.14439844	0.29298828	0.06013801	0.30836017	0.49698223	-0.18508251	0.29825206	0.2047859
4.0	-0.11123257	-0.26216074	-0.19673571	0.48102876	0.01998437	-0.11432167	-0.26660666	-0.25466547	0.17716174	0.71123666	0.26778639	0.74237952	0.24065323	-0.20221012	-0.11540745	-0.24529253	0.33791836	0.77482056	0.33668451	-0.11470863	0.64493639	0.20062433	0.00212864	0.25234926	-0.36133213	0.74255488	-0.14832283	-0.20170325	0.29818678	0.30394978	0.3125744	-0.13638164	-0.1610201	0.80129509	-0.35033903	0.32548673	0.25370085	-0.16243607	-0.13428799	-0.19869671	0.32192207	0.81140825	-0.27377138	-0.24963696	0.09520552	-0.09420419	0.27915397	-0.25285329	-0.20790879	-0.08869768	0.70320231	0.26256049	0.33211447	-0.48306031	-0.09053629	0.28265685	0.25057906	0.82064177	0.16943575	-0.19544474	0.31207428	-0.33445058	0.28986822	0.04708071	-0.04736998	0.24478165	0.27691278	-0.18877888	0.29243397	0.75708037	0.32551423	0.32361279	-0.039952	0.79480807	0.34361192	0.20298573	-0.10485449	-0.11387626	0.04189625	0.01131805	-0.1480228	-0.17923792	-0.57000541	0.25604018	-0.09584626	0.28767138	0.32866799	0.32110328	-0.099982	0.31071236	0.31994634	-0.1590279	0.71795447	0.34493294	-0.15368865	0.33378125	0.31856716	-0.06933506	0.20521787	-0.13736574	0.09847053	0.32095397	0.08389851	0.2662301	-0.21660885	0.75731251	0.26634415	0.0379958	0.31767644	-0.03777978	-0.18053405	0.2394362	-0.02436244	-0.42313507	-0.22777078	-0.22865931	-0.29918992	0.26425553	-0.09718572	0.31473959	0.51957693	-0.24728473	0.30557588	0.2054462
4.0	-0.2410069	-0.1724401	-0.2984119	0.60492395	0.0208395	-0.11340276	-0.19468347	-0.30525053	0.15589753	0.66548504	0.26792168	0.71368778	0.24257849	0.06918452	-0.30461115	-0.06277828	0.29014247	0.6928252	0.34045024	-0.1334483	0.70671325	0.20305557	0.00193327	0.25259559	-0.06227423	0.6611536	-0.26928293	-0.11734347	0.29553354	0.27558693	0.29379224	-0.07054305	-0.30844284	0.84287239	-0.30589859	0.29700713	0.25737678	-0.04800839	0.00704505	-0.12243586	0.32996514	0.73722072	0.01450945	-0.04130813	-0.0560336	-0.22415462	0.31356814	-0.25948995	-0.14114611	-0.06524099	0.67559011	0.27734477	0.33344457	-0.65449745	0.0324379	0.27327296	0.25411999	0.80976324	-0.05133142	-0.23374527	0.29644106	-0.25690978	0.32608199	-5.8806E-4	-0.0642836	0.28033661	0.28909012	0.02887489	0.28763344	0.68217732	0.32690547	0.32822253	0.12724872	0.7040259	0.3384432	0.20348193	-0.20136814	0.14058707	-0.0815368	0.03545126	-0.17522952	-0.20693669	-0.57173528	0.250494	0.0445974	0.25428278	0.3250624	0.32959995	-0.14405041	0.34923736	0.32926688	-0.06228623	0.60566794	0.35573647	-0.15926378	0.33762452	0.29151346	-0.35868642	0.2050995	-0.18730273	-0.10273591	0.32598398	-0.07943257	0.31264547	-0.20491788	0.59210179	0.26991075	-0.02343834	0.28866429	0.04210021	-0.19517552	0.23768267	7.2007E-4	-0.07759984	-0.08278428	-0.39754549	-0.10381038	0.27565417	-0.00494449	0.29012832	0.54086876	-0.08661266	0.29666632	0.20496697
4.0	-0.3301422	-0.38834569	-0.16194345	0.48014004	0.01948023	-0.15286015	-0.25243324	-0.2240144	0.06990613	0.77824127	0.26622341	0.79988516	0.24289911	0.05935121	-0.30519473	-0.11991599	0.32460998	0.7877346	0.3323905	-0.2310392	0.63014501	0.20275733	0.00233062	0.25450372	-0.09855386	0.72549807	-0.19049505	-0.22143211	0.29536305	0.29555036	0.32017727	-0.00384038	-0.24512451	0.62990296	-0.27773177	0.32656888	0.25372644	-0.2748201	-0.02218255	0.02087649	0.32549326	0.69354641	-0.2010441	-0.09976598	0.01843384	-0.16314951	0.2908429	-0.17666967	-0.04164416	0.03940917	0.65801514	0.23400265	0.33281974	-0.37839784	0.0283829	0.30399278	0.2597967	0.62269304	-0.08514418	-0.11985439	0.29937486	-0.2432601	0.26011073	0.12124812	0.13295466	0.29676346	0.32660801	-0.2370117	0.30997268	0.68320649	0.29553614	0.32891746	-0.04560456	0.70514812	0.33358144	0.20141309	-0.24421242	0.06340144	-0.22079674	-0.09993615	-0.1740294	-0.14189019	-0.45533379	0.25183856	-0.00655949	0.25754069	0.32920647	0.32927728	-0.04667267	0.29149938	0.29847103	-0.31327933	0.6053616	0.33494187	-0.19852784	0.33710684	0.3146976	-0.1256205	0.20315554	-0.08310831	-0.08503388	0.32160156	-0.02347974	0.30482233	-0.19849761	0.65822536	0.26100107	0.14007801	0.31398248	0.04214821	-0.28571257	0.24040377	-0.17808581	-0.36683764	-0.17189319	-0.27353365	-0.16781278	0.31680597	-0.05621362	0.35970742	0.55315809	-0.23260726	0.29619647	0.20547207
4.0	-0.24574597	-0.22348423	-0.06722402	0.68863014	0.01761075	0.01441984	-0.11705971	-0.12494449	0.2232622	0.75020762	0.26651582	0.72609541	0.2394436	-0.11211094	-0.27514335	-0.08834083	0.3211832	0.68634345	0.33516008	-0.08602026	0.75150834	0.20154225	0.00237723	0.2525888	-0.15857186	0.7809471	-0.16424842	-0.1145542	0.30119991	0.31309788	0.30513918	0.06846685	-0.25023702	0.67726499	-0.23053105	0.29841316	0.25336039	-0.19420898	-0.14288908	-0.15080008	0.31801347	0.77922475	-0.2819562	-0.41088509	0.04918092	-0.15864127	0.29170904	-0.22979898	-0.17275728	0.09888372	0.70264202	0.273078	0.33098306	-0.44908491	-0.08414941	0.35757863	0.25238034	0.98734813	-0.09088687	-0.20369505	0.28715429	-0.21101896	0.29554055	-0.08928893	-0.15863389	0.24888885	0.30916783	-0.13543354	0.29107905	0.62097712	0.27374912	0.32190615	-0.02283828	0.64332732	0.33618919	0.20261402	-0.16074407	-0.14576656	-0.04967658	0.04672256	-0.23973597	-0.33845785	-0.37350713	0.25307537	0.10198783	0.23384261	0.32784172	0.32336525	-0.06558656	0.29609265	0.31758719	-0.03923192	0.77207697	0.30057729	-0.23842774	0.33824943	0.30237631	-0.19008879	0.20341204	-0.17989799	0.02866754	0.31857796	0.23347406	0.27904781	-0.29926757	0.71623389	0.27197536	-0.03548755	0.2623517	-0.059958	-0.18174617	0.23976665	-0.13669367	-0.1913841	-0.29054905	-0.36991215	-0.37893789	0.34522914	-0.01244524	0.33524577	0.51269201	-0.12417642	0.30197756	0.20636236
4.0	-0.34884121	-0.19266658	-0.19337508	0.59943463	0.01583512	0.01544014	-0.31441944	-0.15135914	-0.05467946	0.6963088	0.27143635	0.64145149	0.24072445	0.01238958	-0.20358257	0.0489769	0.29571904	0.79042359	0.33691112	-0.36635298	0.61884184	0.20106877	0.0018725	0.25698563	-0.23582358	0.67113868	-0.11392739	-0.14144167	0.30178382	0.30123079	0.30020225	0.02323432	-0.20512451	0.78513719	-0.16564056	0.32489945	0.25680948	-0.18830705	-0.02651191	-0.12998358	0.32428593	0.74937379	-0.36470447	-0.28338434	-0.13718572	-0.2014991	0.28098223	-0.2480408	-0.14474647	-0.09338851	0.64644392	0.2697588	0.32694988	-0.56981698	0.01467332	0.30662854	0.25299002	0.74677721	-0.21625873	-0.27811776	0.24370427	-0.26042161	0.28673221	-0.23174317	0.11512869	0.29090922	0.27801676	-0.28878488	0.33013271	0.76463341	0.2913117	0.32665333	-0.14928293	0.65511234	0.33575795	0.20288093	-0.37766577	0.18547584	-0.2975478	0.01754692	-0.07108311	-0.23743174	-0.57898553	0.2551358	-0.09099986	0.29852381	0.33232166	0.32010205	-0.07693969	0.31686666	0.29913377	-0.1810261	0.83172734	0.30609847	-0.26612606	0.32676052	0.30934036	-0.16066736	0.20745996	0.01720972	-0.06098075	0.32391789	0.05104865	0.30309871	-0.29489694	0.68448791	0.26818934	-0.05383738	0.29598448	7.3207E-4	-0.05818182	0.23981276	-0.18244224	-0.0440991	-0.2579658	-0.29448247	-0.14420642	0.31056302	-0.03288329	0.32628159	0.4761228	-0.03936394	0.30129522	0.2037631
